2025-03-30 12:30:01,667 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:30:01,973 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:30:01,973 [1] INFO  basket2.App - Login window created.
2025-03-30 12:30:02,273 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:30:10,885 [1] ERROR basket2.Login - Conexiune la baza de date eșuată: Invalid connection type
2025-03-30 12:30:18,474 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:33:43,131 [1] INFO  basket2.App - App has started.
2025-03-30 12:33:43,152 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet.db;Version=3;
2025-03-30 12:33:43,153 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:33:43,467 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:33:43,468 [1] INFO  basket2.App - Login window created.
2025-03-30 12:33:43,741 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:33:51,762 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:34:01,969 [1] INFO  basket2.App - App has started.
2025-03-30 12:34:01,986 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet.db;Version=3;
2025-03-30 12:34:01,987 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:34:02,260 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:34:02,261 [1] INFO  basket2.App - Login window created.
2025-03-30 12:34:02,516 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:34:09,008 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:34:18,628 [1] ERROR basket2.Login - Conexiune la baza de date eșuată: SQL logic error
no such table: User
2025-03-30 12:35:29,638 [1] ERROR basket2.Login - Conexiune la baza de date eșuată: SQL logic error
no such table: User
2025-03-30 12:36:37,010 [1] INFO  basket2.App - App has started.
2025-03-30 12:36:37,028 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\identifier.sqlite.db;Version=3;
2025-03-30 12:36:37,028 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:36:37,336 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:36:37,336 [1] INFO  basket2.App - Login window created.
2025-03-30 12:36:37,577 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:36:46,788 [1] ERROR basket2.Login - Conexiune la baza de date eșuată: SQL logic error
no such table: User
2025-03-30 12:37:25,663 [1] INFO  basket2.App - App has started.
2025-03-30 12:37:25,682 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\identifier.sqlite;Version=3;
2025-03-30 12:37:25,684 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:37:25,981 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:37:25,981 [1] INFO  basket2.App - Login window created.
2025-03-30 12:37:26,224 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:37:34,440 [1] ERROR basket2.Login - Conexiune la baza de date eșuată: SQL logic error
no such table: User
2025-03-30 12:38:31,464 [1] INFO  basket2.App - App has started.
2025-03-30 12:38:31,481 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:38:31,482 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:38:31,764 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:38:31,764 [1] INFO  basket2.App - Login window created.
2025-03-30 12:38:31,985 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:38:40,151 [1] INFO  UserDBRepository - Decoding user
2025-03-30 12:39:39,969 [1] INFO  basket2.App - App has started.
2025-03-30 12:39:39,987 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:39:39,988 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:39:40,303 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:39:40,573 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:40:53,209 [1] INFO  basket2.App - App has started.
2025-03-30 12:40:53,229 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:40:53,230 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:40:53,721 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:40:53,735 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:40:53 PM
2025-03-30 12:40:54,082 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:40:54,082 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:40:54 PM
2025-03-30 12:41:07,255 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:41:14,513 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:45:07,679 [1] INFO  basket2.App - App has started.
2025-03-30 12:45:07,698 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:45:07,699 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:45:07,981 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:45:07,992 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:45:07 PM
2025-03-30 12:45:07,992 [1] INFO  basket2.App - Login window created.
2025-03-30 12:45:08,290 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:45:08,290 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:45:08 PM
2025-03-30 12:46:02,824 [1] INFO  basket2.App - App has started.
2025-03-30 12:46:02,841 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:46:02,843 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:46:03,120 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:46:03,128 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:46:03 PM
2025-03-30 12:46:03,128 [1] INFO  basket2.App - Login window created.
2025-03-30 12:46:03,364 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:46:03,364 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:46:03 PM
2025-03-30 12:46:10,010 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:46:18,943 [1] INFO  UserDBRepository - Decoding user
2025-03-30 12:48:36,317 [1] INFO  basket2.App - App has started.
2025-03-30 12:48:36,337 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:48:36,338 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:48:36,726 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:48:36,740 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:48:36 PM
2025-03-30 12:48:36,740 [1] INFO  basket2.App - Login window created.
2025-03-30 12:48:37,130 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:48:37,130 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:48:37 PM
2025-03-30 12:48:47,402 [1] INFO  UserDBRepository - Decoding user
2025-03-30 12:51:33,858 [1] INFO  basket2.App - App has started.
2025-03-30 12:51:33,875 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:51:33,876 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:51:33,919 [1] INFO  basket2.App - Login window created.
2025-03-30 12:51:45,267 [1] ERROR basket2.Login - Serviciul nu a fost inițializat în Login.
2025-03-30 12:53:40,556 [1] INFO  basket2.App - App has started.
2025-03-30 12:53:40,575 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:53:40,576 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:53:40,907 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:53:40,919 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:53:40 PM
2025-03-30 12:53:40,920 [1] INFO  basket2.App - Login window created.
2025-03-30 12:53:41,241 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:53:41,241 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:53:41 PM
2025-03-30 12:54:30,162 [1] INFO  basket2.App - App has started.
2025-03-30 12:54:30,181 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 12:54:30,182 [1] INFO  basket2.App - Service initialized successfully.
2025-03-30 12:54:30,475 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:54:30,484 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:54:30 PM
2025-03-30 12:54:30,755 [1] INFO  basket2.App - Login window created and shown.
2025-03-30 12:54:30,761 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 12:54:30,761 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 12:54:30 PM
2025-03-30 13:52:40,217 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 13:52:40,340 [1] INFO  Config - Conexiune la baza de date reușită!
2025-03-30 13:52:40,771 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 13:52:40,772 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 1:52:40 PM
2025-03-30 13:52:40,773 [1] INFO  basket2.Login - Service initialized successfully.
2025-03-30 13:52:54,186 [1] INFO  UserDBRepository - Decoding user
2025-03-30 13:52:57,340 [1] INFO  basket2.MainMenu - Selected game type: FINAL
2025-03-30 13:52:57,341 [1] INFO  basket2.MainMenu - Updating game table with type: FINAL
2025-03-30 13:52:57,342 [1] INFO  basket2.service.Service - Fetching games of type: FINAL
2025-03-30 13:52:57,351 [1] INFO  GameDBRepository - Decoding game
2025-03-30 13:52:57,366 [1] INFO  GameDBRepository - Decoded game: CFR vs U Cluj on 01/04/2025, price: 120, type: FINAL, seats: 200
2025-03-30 13:52:57,369 [1] INFO  basket2.service.Service - Found 1 games in the database for type: FINAL
2025-03-30 13:52:57,369 [1] INFO  basket2.service.Service - Found game: CFR vs U Cluj on 01/04/2025
2025-03-30 13:52:57,369 [1] INFO  basket2.MainMenu - Retrieved 1 games for type: FINAL
2025-03-30 13:52:57,369 [1] INFO  basket2.MainMenu - Game: CFR vs U Cluj on 01/04/2025
2025-03-30 13:53:03,257 [1] ERROR basket2.Program - Eroare la conectarea la baza de date
